CARGO_ID,COLABORADOR_ID,DS_CARGO,DS_LOTACAO,DS_PERIODO,DS_ATIVIDADES,PERCENTUAL,DT_INICIO,DT_FIM,LOTACAO_ID,TIPO_CARGO_ID,TIPO_CARGO_ESPEC_ID,ID_REPRESENTACAO,TERMO_POSSE,TERM_ATTACH_MIMETYPE,TERM_ATTACH_FILENAME,TERM_ATTACH_CHARSET,TERM_ATTACH_LAST_UPDATE,CARGO_ATTACH,CARGO_ATTACH_MIMETYPE,CARGO_ATTACH_FILENAME,CARGO_ATTACH_CHARSET,CARGO_ATTACH_LAST_UPDATE
112,27,Assistente Administrativo,DVGS,04/1988 a 07/2007,"Pagamento aos profissionais Médicos/Psicólogo/ Fonoaudiólogo e  do Faturamento de Farmácias,  Recebimento de malote, Envio de Correspondências,Laudo Médico, Reembolso Médico Odontológico, Transmissão de dados para Celesc.",1,,,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
113,27,Assistente Administrativo,DVGR,07/2007 a 2016,"Atendimento  telefônico e presencial  ao participante, Cadastro - auxiliar em correspondências na conferência de dados, por matrícula - cartões recebimento, análise, solicitação a Unimed e envio por malote, correio.  ",1,,,8,1,,,[unsupported data type],,,,,[unsupported data type],,,,
13,59,Analista/Programador,DVGT,03/08/2009 - atual,"Desenvolver melhorias e dar suporte aos sistemas da área assistencial (Gestão Saúde, Saúde Web, Gestão Odontológica, Movimentos Odontológicos Web, ReAja, Exames Periódicos, Pericia Odontológica, Integração Pagamentos Contas a Pagar CM); Desenvolver e dar suporte ao sistema Digitalização;",1,03/08/09,01/05/14,1,2,,,[unsupported data type],,,,,[unsupported data type],,,,
6,104,Assistente Adm. - Gestão Estratégica,DVGE,08/2014 - 06/2018,"Orientação aos usuários do sistema de Gerenciamento de Projetos / Orientação aos Gerentes de Projetos e membros de equipes no planejamento e execução dos projetos / Disseminação da metodologia, melhores práticas e cultura de gerenciamento de projetos / Acompanhamento da execução das atividades nos projetos e emissão de relatórios à Gerência da área / Elaboração de formulários com base na Metodologia de Gerenciamento de Projetos / Participação em projetos estratégicos e grupos de trabalho / Elaboração de relatórios, memorandos, manuais, entre outros documentos / Atendimento de rotinas administrativas e demandas recebidas pela área / Controle e acompanhamento dos ofícios encaminhados ao órgão fiscalizador / Acompanhamento da execução do Plano Estratégico da Fundação / Acompanhar o processo de comunicação e fiscalização entre a PREVIC e a CELOS, contribuindo com o atendimento das demandas / Contribuir com a elaboração de documentos institucionais / Atualização do cadastro dos membros dos órgãos estatutários no CANDPrevic / Contribuir com a execução de Programas Institucionais sob a responsabilidade da DVGE.",1,01/08/14,30/06/18,2,1,,,[unsupported data type],,,,,[unsupported data type],,,,
28,74,Estagiária de Secretária Executiva,Gabinete da Diretoria Executiva - GDEX,17.10.2011 a 30.06.2013,"Secretariar as reuniões da Diretoria-Executiva e Comitês, visando registrar as informações por meio da edição de atas e deliberações de cada órgão. Executar as atividades relativas ao Gabinete, tais como: controle de agenda; redigir documentos; arquivar documentos, por meio eletrônico ou físico; organizar reuniões e viagens.",1,17/10/11,30/06/13,2,20,,,[unsupported data type],,,,,[unsupported data type],,,,
51,29,Auxilia de Escritorio A,DVGS,01/03/1999,"Apoio Administrativo a Divisão de Saúde, no setor de cadastro do Plano de Saúde.",1,01/03/99,01/01/90,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
52,29,Auxiliar de Escritorio B,DVGS,01/01/1990,"Apoio Administrativo a Divisão Assistencial, no setor de cadastro do Plano de Saúde",1,01/01/90,01/01/90,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
57,2,Operador de Computador,DVGT,1991 a ,Manter os Equipamentos em perfeito funcionamento Executar a Rotina de Backup Suporte a Usuários. Secretariar a Gerencia ,1,,,1,,,,[unsupported data type],,,,,[unsupported data type],,,,
60,19,Auxiliar Administrativo,Divisão  Cadastro,01/02/1984 a 15/05/1984,,1,,,,1,,,[unsupported data type],,,,,[unsupported data type],,,,
61,19,Divisão de Cadastro,Divisão  Cadastro,16/05/1984 a 30/11/1984,,1,,,,,,,[unsupported data type],,,,,[unsupported data type],,,,
65,19,Escrituraria B ¿ E                                    ,Divisão  Cadastro,01/08/1988 a  01/01/1989,,1,,,,,,,[unsupported data type],,,,,[unsupported data type],,,,
66,19,Secretária da Presidência                      ,Presidência,02/01/1989 a  30/09/1989,,1,,,,1,,,[unsupported data type],,,,,[unsupported data type],,,,
73,56,Assistente Administrativo ,DVGR,03/03/2018 a 30/04/2014,"Verificar as inconsistências no sistema de Cadastro Unificado garantindo que todas as informações estejam corretas. Fazer a manutenção permanente do Sistema de Cadastro Unificado, plataforma Apex ¿ incluindo, excluindo e atualizando informações conforme políticas e procedimentos definidos. Analisar, criticar e validar todos os documentos recebidos, tendo como referência as exigências dos regulamentos dos planos. Proceder às devidas alterações cadastrais com base na legislação, regulamentos, normas e notas técnicas pertinentes. Fazer a manutenção da base de dados dos Correios no Sistema de Cadastro (DNE).  Contribuir nos processos de alteração dos regulamentos dos planos previdenciários e assistenciais, analisando e propondo medidas relativas aos impactos nas rotinas do cadastro. Elaborar relatórios que permitam organizar e tratar informações a fim de contribuir com os processos da CELOS. Conferir a base cadastral de modo a garantir que os dados estejam corretos, bem como tomar medidas para que os desvios encontrados sejam corrigidos. Elaborar e enviar correspondências diversas. Analisar os documentos recebidos e sua aderência à legislação regulamentos.",1,,,8,1,,,[unsupported data type],,,,,[unsupported data type],,,,
74,56,Analista Júnior,DVGR,01/05/2014,"Verificar as inconsistências no sistema de Cadastro Unificado garantindo que todas as informações estejam corretas. Fazer a manutenção permanente do Sistema de Cadastro Unificado, plataforma Apex ¿ incluindo, excluindo e atualizando informações conforme políticas e procedimentos definidos. Analisar, criticar e validar todos os documentos recebidos, tendo como referência as exigências dos regulamentos dos planos. Proceder às devidas alterações cadastrais com base na legislação, regulamentos, normas e notas técnicas pertinentes. Fazer a manutenção da base de dados dos Correios no Sistema de Cadastro (DNE).  Contribuir nos processos de alteração dos regulamentos dos planos previdenciários e assistenciais, analisando e propondo medidas relativas aos impactos nas rotinas do cadastro. Elaborar relatórios que permitam organizar e tratar informações a fim de contribuir com os processos da CELOS. Conferir a base cadastral de modo a garantir que os dados estejam corretos, bem como tomar medidas para que os desvios encontrados sejam corrigidos. Elaborar e enviar correspondências diversas. Analisar os documentos recebidos e sua aderência à legislação regulamentos.",1,,,8,2,,,[unsupported data type],,,,,[unsupported data type],,,,
9,5,Gerente Interino,DVGT,01/2015,Gestão da Área,1,01/01/15,31/01/21,1,4,,,[unsupported data type],,,,,[unsupported data type],,,,
101,91,ANALISTA DE COMPLIANCE JUNIOR,DVCI,01-08-2012/ ATUALMENTE,"A)	Acompanhar o cumprimento operacional das decisões do Comitê de Investimentos; B)	Acompanhar o prazo de aprovação anual das Políticas de Investimentos, incluindo os prazos de divulgação aos participantes e assistidos, envio à PREVIC e demais relatórios e demonstrativos estabelecidos na lei; C)	Verificar se os investimentos estão de acordo com as diretrizes traçadas nas Políticas de Investimentos da CELOS; D)	Se as aplicações dos recursos garantidores dos planos de benefício estão enquadradas dentro dos limites legais estabelecidos para os segmentos de investimentos; E)	Acompanhar junto a DVGI, o envio semestral do Plano de Enquadramento dos investimentos, caso exista, à PREVIC, conforme disposto na lei; F)	Acompanhar periodicamente, os encargos utilizados nas operações de empréstimos com participantes, garantindo o atendimento dos índices mínimos apontados pela legislação; G)	Acompanhar as reavaliações obrigatórias de imóveis exigidas pela legislação; H)	Acompanhar a aplicação do Código de Ética e a Responsabilidade Social nos investimentos; I)	Acompanhar o envio à PREVIC dos relatórios obrigatórios emitidos pela CELOS (ex: Demonstrativo de Investimentos dos Planos de Benefícios ",1,,,5,3,,,[unsupported data type],,,,,[unsupported data type],,,,
104,144,Assistente Administrativo,DVGS,,"Faturamento Rede Própria, Psicólogos conveniados, Sua Saúde e Periódicos. Faturamento de Farmácias conveniadas.",1,01/12/15,07/05/20,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
105,88,Cadastro,DVGR,,atividades de cadastro,1,15/07/13,30/04/15,8,1,,,[unsupported data type],,,,,[unsupported data type],,,,
106,16,AUXILIAR DE ESCRITÓRIO,DIVISÃO DE CONTABILIDADE,MARÇO/1990 Á DEZEMBRO/1995,CONTABILIZAÇÃO E RECONCILIAÇÃO CONTAS CONTÁBEIS.,1,,,6,1,,,[unsupported data type],,,,,[unsupported data type],,,,
107,16,AUXILIAR ADMINISTRATIVO,DIVISÃO DE INVESTIMENTOS,JANEIRO/1996 Á DEZEMBRO/2010,BACK OFFICE DA ÁREA. CONTABILIZAÇÃO DOS RENDIMENTOS DOS INVESTIMENTOS PARA CONTABILIDADE.,1,,,7,1,,,[unsupported data type],,,,,[unsupported data type],,,,
7,5,Analista de Sistemas Senior,DVGT,03/07/2006 - Dias Atuais,"# Instalação de Servidores Linux ( Atualmente CENTOS ) : Dimensionamento da necessidade; 	Quanto disco necessário, quantos processadores, quanto de memória, etc.  Instalação e configuração dos pacotes que são pré-requisitos para Instalação do SGBD; 	Utilização da documentação da Instalação Oracle; 	Acesso ao suporte Oracle via Sistema Web Metalink para identificação de soluções para problemas na instalação.  Criação de usuários e grupos de usuários necessários para instalação do SGBD.  Atualização de versão e patches de segurança; 	Verificação de compatibilidade com a versão do SGBD instalado. 	Configuração de parâmetros/núcleo para melhor desempenho; 	Configuração de serviços para acessos  ao servidor (SSH/VNC). ",1,03/07/06,01/01/15,1,4,,,[unsupported data type],,,,,[unsupported data type],,,,
156,165,Assistente Administrativo/ Plano Assistencial,,12/2016 até o momento,"	-Responsável pela contabilidade assistencial, elaboração de balancete, fechamento de balanço e conciliação de contas, confecção de relatórios gerenciais para atendimento interno da Fundação sendo: demais divisões, Diretoria e Conselho. -Apoio e suporte a auditoria interna e externa; - Acompanhamento e controle das Garantias Financeiras; - Acompanhamento, controle e registro contábil da PEONA (Provisão para Eventos/ Sinistros Ocorridos e Não Avisados); - Acompanhamento, controle e registro contábil do Ressarcimento ao SUS; - Conferência e controle das informações contábeis e gerenciais no Banco de Dados Assistenciais da Fundação; - Apoio e suporte à Divisão de Tecnologia da Fundação; - Preenchimento e envio do DIOPS (Documento de Informações Periódicas das Operadoras de Planos de Assistência à Saúde); -Elaboração e manutenção dos Procedimentos Operacionais e Instruções de Trabalho Assistenciais; - Estudos e análises de indicadores da IN ANS Nº54/DIOPE; e - Participação em Projetos Estratégicos e Táticos.",1,12/12/16,30/06/19,6,1,,,[unsupported data type],,,,,[unsupported data type],,,,
279,247,,,,"Examinar e dar parecer sobre o balanço anual e os balancetes podendo para tanto, examinar quaisquer demonstrações financeiras, e contábeis, bem como as contas e demais aspectos econômico-financeiros; lavrar em livro de ata e pareceres o resultado dos exames procedidos; apontar as irregularidades eventualmente verificadas, sugerindo medidas saneadoras e solicitando ao Conselho Deliberativo uma reunião para informá-lo a respeito, emitir semestralmente relatórios de controles internos, que contemplem: 12 a) conclusões dos exames efetuados, sobre a aderência da gestão dos recursos garantidores dos planos de benefícios às normas em vigor e à política de investimentos, a aderência das premissas e hipóteses atuariais e a execução orçamentária; b) recomendações de eventuais deficiências, com o estabelecimento de cronograma de saneamento das mesmas, quando for o caso; c) análise de manifestação dos responsáveis pelas correspondentes áreas, a respeito das deficiências encontradas em verificações anteriores, bem como análise das medidas efetivamente adotadas para saná-las.",1,30/09/20,30/04/21,,18,5,1,[unsupported data type],,,,,[unsupported data type],,,,
130,8,Assistente Administrativo,,01/01/2011 a 01/01/2012,Atendimento ao Participante ,1,,,8,1,,,[unsupported data type],,,,,[unsupported data type],,,,
132,8,Analista Junior,,01/05/2014,"Atividades Executadas pelos PO.07, PO.22, PO.23 e PO.26 com suas Respectivas Instruções de Trabalho.",1,,,9,2,,,[unsupported data type],,,,,[unsupported data type],,,,
134,93,Estagiário,,01/12/2013 à 31/01/2014,"Estagiário na área Assistencial do período 01/12/2013 à 31/01/2014.  Rotinas da área Assistencial, apoio aos técnicos da área.  Como protocolo, auxilio no arquivamento de documentações médicas, auxilio no processo de reembolso de medicamento, conferencia de documentação de contratos, auxilio nas atualizações de valores de serviços dos prestadores dentro do sistema  Saúde CELOS referente as tabelas médicas etc.",1,,,3,20,,,[unsupported data type],,,,,[unsupported data type],,,,
135,93,Assistente Administrativo ,,Admitido em 02/02/2014,Faturamento Médico Atualização de tabelas médicas Unimed dentro do sistema Saúde Processo de Autorização Reembolso de Medicamento Cadastro de laudo Médico,1,,,3,1,,,[unsupported data type],,,,,[unsupported data type],,,,
153,162,Assitente Administrativo,,1 ano e 5 meses,Responsável pela conciliação bancária da Saúde e Previdência. ,1,05/12/16,04/05/18,6,1,,,[unsupported data type],,,,,[unsupported data type],,,,
